
TracePro Release: 7 3 4 
Irradiance Map Data for 

Linear Units in millimeters
Data for screen Surface 1
Data generated at 20:16:05 October 02, 2025

Raytrace Time: mins: 0, secs: 1

Projected Plane Extent from surface geometry 
      TopLeft:(-6.51043,0.867291,-3) 
      TopRight:(-2.81647,5.59536,-3)
      BottomLeft:(-6.51043,0.867291,3) 
      BottomRight:(-2.81647,5.59536,3)
Corners of Data Set (plotted) 
      TopLeft:(-6.51043,0.867291,-3) 
      TopRight:(-2.81647,5.59536,-3)
      BottomLeft:(-6.51043,0.867291,3) 
      BottomRight:(-2.81647,5.59536,3)
Total Absorbed Rays: 1000
Min: 0 Max: 1 Ave: 0.0750054
Total Flux: 630.143 W, Emitted Flux: 1000 W
Normalization: 2
Data Smoothing is Off
Grid Size is 50 x 50
Data Cells are 0.12 x 0.12 millimeters

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.199974	0	0	0	0.400001	0.399998	0	0.200008	0.200007	0.200009	0.200011	0	0.200012	0.200013	0.200013	0	0.400025	0.400024	0.200013	0.200011	0	0.380377	0	0	0	0.0504984	0.113775	0.0609334	0	0.024511	0.0219909	0	0	0.0181921	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.199967	0.599921	0	0.199997	0	0.200005	0.200005	0.400006	0.200007	0	0.200012	0	0.200012	0.400025	0.200013	0.200013	0	0	0	0	0.200012	0	0.400025	0.200013	0	0.0890975	0	0.0331297	0	0.0595981	0.0281658	0.0628189	0	0.0200074	0.0191254	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19998	0.199997	0.199993	0.199993	0	0	0.200008	0	0	0.200011	0	0.200012	0.200013	0	0.60004	0.400027	0.400028	0	0.60004	0.200013	0	0.145554	0	0	0.155416	0.0363328	0	0	0.0759613	0	0.0173446	0.0421929	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0.599904	0.199971	0.199975	0.199994	0	0	0	0.400004	0.400012	0.200008	0	0	0.200012	0	0.400027	0	0	0	0.200014	0	0.600041	0	0	0	0.415135	0.133905	0.0706381	0.0492576	0.0660608	0.0305469	0.0579566	0.0255509	0	0.0642202	0.0169442	0.0528746	0	0	
0	0	0	0	0	0	0	0	0	0	0	0.199973	0.199964	0	0.199991	0.199996	0.199992	0.199997	0.40001	0.200008	0	0	0.400023	0.400023	0	0.400027	0	0.200014	0.400028	0.400028	0.200014	0.400028	0.400028	0.600041	0	0.10748	0	0	0.0568126	0.0883208	0	0.0282552	0.0228262	0	0.0201987	0	0.0182424	0.018697	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0.199976	0	0.199988	0	0	0	0.400009	0	0	0	0.800044	0.600037	0	0	0	0	0.200014	0.200014	0.400028	0	0.400028	0.600042	0.400028	0	0.154971	0	0	0.0803792	0.209412	0	0.0309729	0.0278675	0.0205838	0.0190735	0	0.017461	0.0497593	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.199986	0.399975	0	0	0	0.200007	0.400018	0	0.40002	0.400026	0	0	0	0.200014	0.200014	0.200014	0.200014	0.400029	0.600042	0.200014	0.137318	0	0	0.0635718	0	0.0520083	0.154109	0	0	0	0.0241828	0.0186203	0.0213306	0.0362028	0.0172308	0.0157543	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.19998	0.199991	0	0.399991	0.19999	0	0.200002	0.200008	0.200007	0	0	0.200013	0	0.600042	0.400028	0.200014	0.200014	0	0.400028	0.200014	0	0	0	0.200014	0.196716	0	0.0516871	0.0305593	0.0278249	0.0565377	0.0781351	0.0277001	0.0200808	0.0372954	0.0181284	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0.199971	0	0.19998	0.199995	0	0	0.400002	0.400011	0.200008	0.200009	0.20001	0.200012	0.800047	0	0	0.200014	0.400028	0.200014	0.200014	0	0.400028	0.200014	0.200014	0	0.101537	0	0.0514274	0	0	0	0.0577622	0	0	0.0402787	0.016424	0.0164712	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.199995	0.399984	0.200004	0	0.200007	0.200008	0.400018	0.20001	0.200011	0	0	0.60004	0.200014	0.600042	0.400028	0	0.200014	0	0	0.200014	0.331586	0.21048	0.0847244	0.0439224	0.059969	0.0776076	0.0952014	0.0230811	0	0	0	0	0	0	0	
